NO,NUM,LERI,FREQ,Order,fsr1,fsr2,fsr3,fsr4,fsr5,fsr6,fsr7,fsr8,fsr9,fsr10,fsr11,fsr12,fsr13,fsr14,fsr15,fsr16,fsr17,fsr18,fsr19,fsr20,fsr21,fsr22,fsr23,fsr24,fsr25,fsr26,fsr27,fsr28,fsr29,fsr30,fsr31,fsr32,fsr33,fsr34,fsr35,fsr36,fsr37,fsr38,fsr39,fsr40,time
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4667.34,199.33,0,0,798.48,0,0,0,0,0,0,6.818177
2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,6737.14,204.22,0,0,579.56,0,0,0,0,0,0,6.861613
3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.87,0,0,0,9446.44,279.43,0,0,1054.94,0,0,0,0,0,0,6.904122
4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.25,0,0,0,11809.76,1804.45,0,0,1481.43,0,0,0,0,0,0,6.956771
5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.24,0,0,0,13212.24,2206.14,0,0,1117.46,0,0,0,0,0,0,7.009938
6,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,334.35,0,0,0,15263.88,2000.88,0,0,227.09,0,0,0,0,0,0,7.128784
7,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,17.35,0,0,0,0,4260.92,0,0,0,16065,4539.88,0,0,34.78,0,0,0,0,0,0,7.144326
8,1,1,1,8,0,0,0,0,0,0,0,0,19.01,16.22,27.43,0.45,25.67,24.17,0,0,19.3,0,0,0,82.75,59.08,0,0,0,6917.47,2.15,0,0,16539.17,8368.45,0,0,0.2,0,0,0,0,0,0,7.154854
9,1,1,1,9,0,0,35.43,0,0,51.16,68.33,0,54.73,334.35,334.35,0,120.72,68.73,0,0,77.2,0,0,0,108.73,188.62,0,0,0,9195.95,18.49,0,0,15110.25,6856.84,0,0,0,0,0,0,0,0,0,7.19145
10,1,1,1,10,0,5.68,61.38,0,0,140.47,135.19,0,96.64,2856.55,4033.3,0,176.22,78.92,0,0,98.56,22.45,0,0,123.37,214.86,0,0,0,9362.09,21.86,0,0,12714.12,5426.17,0,0,0,0,0,0,0,0,0,7.299647
11,1,1,1,11,0,11.63,102.88,0,2.91,174.77,130.05,0,144.65,5196.9,7344.07,0,193.91,102.88,0,0,121.82,36.4,0,0,83.2,269.74,0,0,0,7936.18,20.17,0,0,10043.67,3498.66,0,0,0,0,0,0,0,0,0,7.307519
12,1,1,1,12,0,22.15,152.77,0,10.06,204.22,153.42,0,159.22,6345.06,9446.44,0,207.38,106.79,0,0,102.38,34.2,0,0,56.52,287.17,0,0,0,5869.4,14.88,0,0,7474.52,2000.88,0,0,0,0,0,0,0,0,0,7.32826
13,1,1,1,13,0,30.15,171.91,0,16.79,234.3,186.32,0,180.47,7674.66,10783.99,0,221.7,110.28,0,0,104.27,48.37,0,0,51.16,250.39,0,0,0,4423.38,15.16,0,0,6081.38,579.56,0,0,0,0,0,0,0,0,0,7.367356
14,1,1,1,14,0,53.63,207.38,0,30.46,290.43,187.09,0,247.4,8221.63,10984.21,0,284.87,106.29,0,0,128.9,51.16,0,0,77.63,270.61,0,0,0,4260.92,12.72,0,0,5103.83,274.98,0,0,0,0,0,0,0,0,0,7.390373
15,1,1,1,15,0,86.68,262.29,0,39.64,269.55,202.58,0,156.34,9362.09,12033.7,0,474.57,84.89,0,0,152.77,55.1,0,0,95.3,292.77,0,0,0,3102.56,8.25,0,0,3814.6,221.7,0,0,0,0,0,0,0,0,0,7.433541
16,1,1,1,16,0,145.9,2622.07,0,38.31,386.32,192.34,0,956.85,11188.95,14809.22,0,1241.08,140.47,0,0,177.53,50.44,0,0,78.49,274.98,0,0,0,1546.02,2.66,0,0,1854.01,147.16,0,0,0,0,0,0,0,0,0,7.479952
17,1,1,1,17,0,248.4,8006.54,0,89.78,1198.04,241.73,0,1096.51,12714.12,16065,0,1569.32,127.76,0,0,159.22,54.36,0,0,43.56,169.93,0,0,0,250.39,0,0,0,273.88,37.65,0,0,0,0,0,0,0,0,0,7.524621
18,1,1,1,18,0,421.38,13843.99,0,97.11,1241.08,228.74,0,1711.79,13576.05,16539.17,0,1284.58,130.05,0,0,147.79,47.31,0,0,7.99,84.89,0,0,0,190.16,0,0,0,148.29,10.33,0,0,0,0,0,0,0,0,0,7.643906
19,1,1,1,19,0,1138.51,18164.28,0,103.37,1904.12,236.94,0,1975.22,13085.38,15110.25,0,1176.68,106.79,0,0,115.96,14.6,0,0,0,26.82,0,0,0,75.17,0,0,0,90.7,0.2,0,0,0,0,0,0,0,0,0,7.670828
20,1,1,1,20,0,1546.02,18979.09,0,117.03,1904.12,227.09,0,2000.88,12714.12,13470.79,0,1346.23,55.4,0,0,134.01,0,0,0,0,0,0,0,0,48.72,0,0,0,39.3,0,0,0,0,0,0,0,0,0,0,7.697398
21,1,1,1,21,0,1711.79,17435.94,0,125.04,1458.6,223.48,0,1663.78,12593.38,15110.25,0,1013.78,34.2,0,0,126.73,0,0,0,0,0,0,0,0,22.45,0,0,0,37.65,0,0,0,0,0,0,0,0,0,0,7.724986
22,1,1,1,22,0,2000.88,17069.21,0,126.73,1779.88,91.35,0,2131.4,13709.16,18164.28,0,798.48,20.75,0,0,89.78,0,0,0,0,0,0,0,0,19.3,0,0,0,28.91,0,0,0,0,0,0,0,0,0,0,7.774131
23,1,1,1,23,0,1975.22,16539.17,0,154.6,2287.56,1096.51,0,1904.12,14958.71,20970.5,0,235.89,0.2,0,0,32.92,0,0,0,0,0,0,0,0,16.22,0,0,0,15.16,0,0,0,0,0,0,0,0,0,0,7.823871
24,1,1,1,24,0,2105,16198.53,0,150.84,2675.2,1735.99,0,817.94,15737.78,25692.77,0,217.46,0.2,0,0,2.91,0,0,0,0,0,0,0,0,4.39,0,0,0,13.27,0,0,0,0,0,0,0,0,0,0,7.933699
25,1,1,1,25,0,1829.16,16539.17,0,107.3,1755.44,2734.91,0,14.87,14691.08,30145.36,0,76.35,0.2,0,0,3.42,0,0,0,0,0,0,0,0,2.15,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,7.948406
501,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.91,8.25,0,0,0,0,0,0,27.74,0,0,10.33,1.45,0,0,3704.81,0,0,0,6978.62,0,0,0,0,0,0,5.026785
502,1,2,1,2,0,0,0,0,0,9.8,0,0,0,16.79,46.61,0,0,6.67,150.84,10.6,0,0,11.14,5.94,0,0,61.38,0,0,34.46,8.25,0,0,6401.33,0,0,0.2,10783.99,0,0,0,0,0,0,5.074432
503,1,2,1,3,0,0,0,0,0,19.3,0.7,0,0,30.15,85.78,0,0,12.45,251.39,58.4,0,0,19.59,38.64,0,0,118,0,0,55.1,23.04,0,0,10227.6,71.5,0,0,16367.62,0,0,0,0,0,0,5.125194
504,1,2,1,4,0,0,0,0,0,54.73,3.93,0,0,58.7,94.35,4.19,0.2,37.32,290.43,95.3,0,0,86.23,85.33,0,0,152.13,0,0,116.49,36.73,0,0,12960.09,134.6,0,0,19191.06,0,0,0,0,0,0,5.176823
505,1,2,1,5,0,0,0,0,0,129.47,24.47,0,0,88.41,148.93,9.53,0,64.81,1219.51,118,0,0,164.51,118.54,0,0,230.58,0,0,181.96,55.77,0,0,13576.05,153.42,0,0,18770.5,0,0,0,0,0,0,5.213778
506,1,2,1,6,0,0,0,0,0,148.93,25.67,0,0,125.61,200.95,34.46,0,182.7,2000.88,184.81,0,0,225.28,152.13,0,0,235.89,0,0,227.82,64.81,0,0,13709.16,178.26,0,0,17775.65,0,0,0,0,0,0,5.32623
507,1,2,1,7,0,0,0,0,0,157.89,41.25,0,0,163.82,209.06,38.31,0,193.12,2206.14,173.34,0,0,261.24,148.29,0,0,506.84,0,0,234.3,61.77,0,0,12960.09,165.75,0,0,16539.17,0,0,0,0,0,0,5.343781
508,1,2,1,8,0,0,0,0,0,173.34,38.31,0,0,184.81,212.28,38.31,0,276.09,2105,153.42,0,0,247.4,150.2,0,0,351.6,0,0,230.58,56.14,0,0,12263,129.47,0,0,15737.78,0,0,0,0,0,0,5.35637
509,1,2,1,9,0,0,0,0,0,171.34,29.84,0,0,205.71,207.38,36.4,0,59.29,1735.99,114.89,0,0,223.48,131.2,0,0,107.49,0,0,238.85,45.98,0,0,12474.1,125.61,0,0,16198.53,0,0,0,0,0,0,5.463422
510,1,2,1,10,0,0,0,0,0,174.77,32.92,0,0,210.75,199.33,30.15,0,287.17,1481.43,109.76,0,0,204.22,126.17,0,0,292.77,0,0,243.67,46.96,0,0,13212.24,122.37,0,0,17623.52,0,0,0,0,0,0,5.476467
511,1,2,1,11,0,0,0,0,0,149.56,27.74,0,0,230.58,190.16,33.24,0,279.43,1711.79,106.29,0,0,215.72,121.82,0,0,295.14,0,0,263.34,46.26,0,0,13470.79,131.78,0,0,18164.28,0,0,0,0,0,0,5.505855
512,1,2,1,12,0,0,0,0,0,141.69,27.43,0,0,189.39,185.57,31.97,0,232.43,1975.22,121.27,0,0,207.38,128.33,0,0,202.53,0,0,277.2,51.52,0,0,13576.05,148.29,0,0,18363.17,0,0,0,0,0,0,5.554626
513,1,2,1,13,0,0,0,0,0,128.33,24.17,0,0,179,165.75,30.46,0,226.19,1904.12,118.54,0,0,199.33,140.47,0,0,320.62,0,0,283.73,51.88,0,0,13709.16,154.6,0,0,18565.22,0,0,0,0,0,0,5.578835
514,1,2,1,14,0,0,0,0,0,124.48,34.2,0,0,169.93,176.95,28.05,0,197.08,1929.38,126.17,0,0,185.57,165.19,0,0,386.32,0,0,274.98,53.63,0,0,13843.99,188.62,0,0,18770.5,0,0,0,0,0,0,5.627379
515,1,2,1,15,0,0,0,0,0,124.48,25.97,0,0,131.78,172.62,21.04,0,197.72,2534.8,169.23,0,0,202.58,151.48,0,0,403.81,0,0,276.09,52.53,0,0,13576.05,147.16,0,0,18164.28,0,0,0,0,0,0,5.740308
516,1,2,1,16,0,0,0,0,0,117.57,17.92,0,0,127.76,202.58,27.13,0,193.91,3919.1,218.34,0,0,225.28,171.91,0,0,635.01,0,0,296.34,59.84,0,0,12960.09,135.78,0,0,16539.17,0,0,0,0,0,0,5.755924
517,1,2,1,17,0,0,0,0,0,134.01,17.64,0,0,163.14,246.42,37.98,0,261.24,5921.76,278.31,0,0,258.33,195.49,0,0,956.85,0,0,421.38,64.42,0,0,10984.21,93.88,0,0,12714.12,0,0,0,0,0,0,5.769022
518,1,2,1,18,0,0,0,0,1.2,139.26,45.28,0,0,237.89,706.4,44.94,0,1569.32,7866.47,668.67,0,0,579.56,271.7,0,0,1569.32,0,0,936.71,60.61,0,0,8149.26,69.05,0,0,8368.45,0,0,0,0,0,0,5.807362
519,1,2,1,19,0,0,0,0,4.91,213.14,71.5,0,0,1013.78,2795.36,65.21,0,3704.81,11188.95,2974.91,0,0,1569.32,687.49,0,0,2157.96,0,0,14.87,42.6,0,0,3293.5,0,0,0,1616.29,0,0,0,0,0,0,5.854551
520,1,2,1,20,0,0,0,0,7.2,506.84,152.77,0,0,2651.52,5524.23,69.05,0,3361,14958.71,5573.84,0,0,1929.38,2426.46,0,0,3526.63,0,0,78.92,19.3,0,0,178.26,0.95,0,0,52.53,0,0,0,0,0,0,5.967897
521,1,2,1,21,0,0,0,0,4.65,1904.12,258.33,0,0,3102.56,6737.14,90.24,0,474.57,15263.88,3919.1,0,0,561.25,2315.01,0,0,1711.79,0,0.45,40.24,0.45,0,0,57.27,0,0,0,25.37,0,0,0,0,0,0,5.994376
522,1,2,1,22,0,0,0,0,1.7,2825.86,687.49,0,0,2563.71,4753.87,128.33,0,75.59,2315.01,29.84,0,0,43.22,4.91,0,0.7,20.75,0,0,21.04,0,0,0,37.06,0,0,0,9.26,0,0,0,0,0,0,6.015016
523,1,2,1,23,0,0,0,0,0,1804.45,1687.72,0,0,81.44,54,150.2,0,38.31,47.66,3.67,0,0,11.36,0,0,0,3.93,0,0,10.87,0,0,0,32.61,0,0,0,5.94,0,0,0,0,0,0,6.024013
524,1,2,1,24,0,0,0,0,0,107.81,252.2,0,0,14.88,4.39,1.95,0,31.4,25.67,0.2,0,0,26.82,0,0,0,0,0,0,7.46,0,0,0,12.45,0,0,0,3.42,0,0,0,0,0,0,6.059441
525,1,2,1,25,0,0,0,0,0,107.81,252.2,0,0,14.88,4.39,1.95,0,31.4,25.67,0.2,0,0,26.82,0,0,0,0,0,0,7.46,0,0,0,12.45,0,0,0,3.42,0,0,0,0,0,0,6.059441
1001,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,3.16,0,0,0,1.7,0,0,0,2.4,0.7,0,0,25.67,14691.08,0,0,0,23872.46,0,0,0,0,0,5.297312
1002,2,1,1,2,0,0,0,0,0,0,0,0,0,0,4.91,0,0,44.59,24.77,16,0,132.83,14.05,0,0,138.05,0,0,0,13.55,6.93,0,0,29.84,16367.62,0,0,0,21466.2,0,0,0,0,0,5.337743
1003,2,1,1,3,0,0,0,0,0,0,0,0,0,0,63.64,31.97,0,269.74,170.63,46.61,0,236,16.51,0,0,255.25,0,0,0,29.22,9.8,0,0,29.53,13980.58,0,0,0,16065,0,0,0,0,0,5.385577
1004,2,1,1,4,0,0,0,0,0,0,4.39,146.53,0,20.75,136.38,84.44,0,1075.67,231.5,107.3,0,139.98,31.66,0,0,107.49,0,0,0,44.94,18.21,0,0,35.75,12147.66,0,0,0,12147.66,0,0,0,0,0,5.439342
1005,2,1,1,5,0,0,0,0,0,2.15,4.39,876.88,0,29.53,188.62,132.25,1.7,2704.97,278.31,116.49,0,668.67,19.01,0,0,252.68,0,0,0,43.56,20.75,0,0,34.2,11590.99,0,0,0,10883.54,0,0,0,0,0,5.487013
1006,2,1,1,6,0,0,0,0,0,15.16,3.67,253.21,0,27.74,204.88,135.78,10.06,3226.86,296.34,125.61,0,993.35,19.3,0,0,616.44,0,0,0,52.53,11.9,0,0,34.2,11188.95,0,0,0,10685.53,0,0,0,0,0,5.541382
1007,2,1,1,7,0,0,0,0,0,30.78,7.99,186.32,0,27.13,221.7,148.93,11.36,3526.63,107.49,142.8,0.7,837.49,21.57,0,0,763.7,0,0,0,57.27,19.01,0,0,39.64,10685.53,0,0,0,9617.74,0,0,0,0,0,5.598919
1008,2,1,1,8,0,0,0,0,0,40.91,12.45,219.92,0,30.78,236.94,161.78,10.33,3814.6,235.89,136.38,0.7,798.48,18.72,0,0,763.7,0,0,0,45.98,12.72,0,0,28.91,9049.26,0,0,0,6917.47,0,0,0,0,0,5.630088
1009,2,1,1,9,0,0,0,0,0,50.79,16,251.39,0,26.52,250.39,190.16,8.25,3668.7,403.81,152.77,0,439.02,24.17,0,0,524.89,0,0,0,39.97,10.06,0,0,14.32,7040.31,0,0,0,4841.68,0,0,0,0,0,5.649764
1010,2,1,1,10,0,0,0,0,0.2,59.08,10.06,292.77,0,28.66,264.4,213.14,7.72,3741.16,474.57,197.72,0,320.62,18.21,0,0,706.4,0,0,0,39.97,7.72,0,0,11.9,6458.06,0,0,0,3632.82,0,0,0,0,0,5.702749
1011,2,1,1,11,0,0,0,0,0,56.14,18.72,936.71,0.45,29.84,279.43,254.23,4.65,3597.19,798.48,220.81,0,30.67,14.6,0,0,320.62,0,0,0,24.47,4.91,0,0,2.91,4841.68,0,0,0,956.85,0,0,0,0,0,5.810794
1012,2,1,1,12,0,0,0,0,0,59.46,30.78,4797.62,0,32.29,172.77,543.03,0.2,3597.19,1198.04,59.29,0,59.29,16.22,0,0,268.66,0,0,0,13.55,3.67,0,0,0,3361,0,0,0,235.24,0,0,0,0,0,5.822308
1013,2,1,1,13,0,0,0,0,0,82.75,25.67,7102.54,0,34.2,916.67,2315.01,0,3561.79,1711.79,1829.16,0,287.17,10.87,0,0,236.94,0,0,0,6.93,2.4,0,0,0,2078.75,0,0,0,170.63,0,0,0,0,0,5.842654
1014,2,1,1,14,0,0,0,0,0,87.95,29.22,12263,0,38.31,1854.01,4221.01,0,3668.7,2342.63,3226.86,0,283.73,15.16,0,0,216.59,0,0,0,4.65,4.91,0,0,0,1879,0,0,0,88.41,0,0,0,0,0,5.891756
1015,2,1,1,15,0,0,0,0,0,90.7,41.25,18979.09,0,38.64,2563.71,5103.83,0,4181.39,2622.07,3526.63,0,291.6,6.93,0,0,238.85,0,0,0,4.39,3.42,0,0,0,896.72,0,0,0,77.63,0,0,0,0,0,5.940511
1016,2,1,1,16,0,0,0,0,0,113.83,25.67,21216.18,0,50.08,3293.5,5524.23,0,4033.3,2856.55,3597.19,0,139.98,9.8,0,0,234.3,0,0,0,4.39,4.65,0,0,0,456.75,0,0,0,55.1,0,0,0,0,0,5.996812
1017,2,1,1,17,0,0,0,0,0,111.32,23.57,22190.3,0,53.26,3994.97,5674.23,0.95,4710.45,2943.49,4149.89,0,320.62,24.77,0,0,295.14,0,0,0,4.19,1.7,0,0,0,936.71,0,0,0,70.68,0,0,0,0,0,6.037392
1018,2,1,1,18,0,0,0,0,0,125.61,44.94,21927.52,0,56.52,4341.57,6135.46,0.45,5057.81,3429.38,3226.86,0,524.89,22.45,0,0,295.14,0,0,0,1.7,3.16,0,0,0,857.14,0,0,0,52.9,0,0,0,0,0,6.084098
1019,2,1,1,19,0,0,0,0,0,119.62,38.64,15737.78,0,66.72,4221.01,4921.83,0.7,5057.81,2765.04,2131.4,0,403.81,4.39,0,0,280.33,0,0,0,0,0,0,0,0,172.77,0,0,0,36.08,0,0,0,0,0,6.098522
1020,2,1,1,20,0,0,0,0,0,113.3,29.53,10227.6,0,63.24,3226.86,4149.89,0,4464.72,2157.96,1435.89,0,219.17,6.46,0,0,253.21,0,0,0,0,0,0,0,0,225.28,0,0,0,10.6,0,0,0,0,0,6.15068
1021,2,1,1,21,0,0,0,0,0,106.79,35.43,12379.71,0,59.46,2825.86,4033.3,0,2651.52,1328.52,269.55,0,264.4,0,0,0,222.59,0,0,0.2,0.2,0,0,0,0,115.42,0,0,0,16.51,0,0,0,0,0,6.257608
1022,2,1,1,22,0,0,0,0,0,100.9,54,13470.79,0,57.64,2477.47,3561.79,0,798.48,260.4,210.75,0,155.25,0,0,0,123.37,0,0,0,0.95,0,0,0,0,34.46,0,0,0,5.94,0,0,0,0,0,6.26914
1023,2,1,1,23,0,0,0,0,0,99.92,64.81,13980.58,0,55.4,1527.47,3038.33,0,236.94,155.91,92.94,0,82.31,0.45,0,0,40.91,0,0,0,0,5.42,0,0,0,6.93,0,0,0,11.36,0,0,0,0,0,6.372915
1024,2,1,1,24,0,0,0,0,0,68.73,83.2,5674.23,0,36.08,270.61,817.94,0,120.17,56.52,27.74,0,10.87,0,0,0,23.57,0,0,0,0,2.66,0,0,0,8.78,0,0,0,13.77,0,0,0,0,0,6.381437
1025,2,1,1,25,0,0,0,0,0,22.74,59.46,2592.81,0,15.16,148.29,239.8,0.2,71.5,36.73,10.06,0,6.93,0,0,0,10.6,0,0,0,0,0,0,0,0,9.53,0,0,0,9.53,0,0,0,0,0,6.389474
1501,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,8889.33,50.44,0,0,11809.76,0,0,0,0,0,0,3.488195
1502,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,0,0,3.67,0,0,0,12714.12,144.65,0,0,7474.52,0,0,0,0,0,0,3.542637
1503,2,2,1,3,0,0,0,0,0.2,0.2,0,0,0.2,15.16,10.87,0,0,0,6.67,0.2,0,0,0,40.57,0,0,0,0,0,54.73,0.7,0,0,14958.71,262.29,0,0,1328.52,0,0,0,0,0,0,3.603234
1504,2,2,1,4,0.2,0,0,0,0,18.21,20.75,0.45,0,41.25,98.08,2.4,0,63.24,50.08,64.42,0,0,1.7,112.36,0,0,0,1.7,0,204.88,3.42,0,0,18770.5,268.66,0,0,202.53,0,0,0,0,0,0,3.714713
1505,2,2,1,5,0,0,0,0,0,51.52,29.22,2.4,0,207.38,212.28,9.53,0,85.78,106.29,120.72,0,0,3.93,113.83,0,0,10.06,15.72,0,2157.96,9.53,0,0,19803.3,1711.79,0,0,543.03,0,0,0,0,0,0,3.730793
1506,2,2,1,6,0,0,0,0,0,83.99,44.94,23.04,0,267.59,273.88,26.82,0,212.28,159.76,145.9,0,8.99,12.72,238.85,0,0,19.3,38.64,0,3561.79,9.8,0,0.2,18565.22,1546.02,0,0,219.92,0,0,0,0,0,0,3.742799
1507,2,2,1,7,0,0,0,0,0,122.81,38.97,27.43,0,916.67,896.72,43.9,0,281.46,231.5,202.58,0,41.58,21.57,286.49,0,0,67.12,60.61,0,4797.62,17.07,0,0,18363.17,1879,0,0,209.06,0,0,0,0,0,0,3.776656
1508,2,2,1,8,0,0,0,0,0,131.78,55.1,90.24,0,1546.02,1527.47,49.36,0,439.02,266.52,236,0,113.83,45.28,257.3,0,0,93.41,74.33,0,5291.4,16.79,0,0,17069.21,782.99,0,0,163.14,0,0,0,0,0,0,3.887693
1509,2,2,1,9,0,0,0,0,0,192.34,73.08,154.6,0,2052.65,2026.69,65.21,0,1176.68,91.35,289.49,0,152.13,77.63,267.59,0,0,127.76,70.27,0,5475.01,19.3,0,0,14691.08,290.43,0,0,107.3,0,0,0,0,0,0,3.907099
1510,2,2,1,10,0,0,0,0,0,290.43,131.2,191.56,0,2974.91,3102.56,93.88,0,2078.75,506.84,368.92,0,171.34,114.36,235.89,0,0,135.78,77.63,0,5103.83,19.01,0,0,12147.66,208.22,0,0,56.89,0,0,0,0,0,0,3.921344
1511,2,2,1,11,0,0,0,0,0,973.03,140.47,421.38,0,3994.97,3498.66,95.68,0,2918.49,1481.43,706.4,0,200.95,147.79,488.88,0,0,147.79,90.24,0,4667.34,16.51,0,0,10415.51,157.89,0,0,53.63,0,0,0,0,0,0,3.951436
1512,2,2,1,12,0,0,0,0,0,2704.97,186.32,1755.44,0,4966.82,3526.63,114.89,0,3668.7,1241.08,798.48,0,256.27,159.76,296.34,0,0,163.14,80.13,0,4753.87,15.16,0,0,9531.65,114.89,0,0,36.4,0,0,0,0,0,0,4.059861
1513,2,2,1,13,0,0,0,0,0,4301.1,189.39,1711.79,0,5921.76,4149.89,118,0,4841.68,1854.01,1262.77,0,43.36,162.46,91.35,0,1.2,160.43,69.87,0,4539.88,14.05,0,0,8294.69,93.41,0,0,25.67,0,0,0,0,0,0,4.07225
1514,2,2,1,14,0,0,0,0,0,5329.61,214.86,3167.61,0,7165.31,5012.15,125.04,0,5869.4,2734.91,1854.01,0,75.28,174.05,725.41,0,4.91,181.21,81.87,0,3327.14,13.55,0,0,5475.01,31.4,0,0,3.42,0,0,0,0,0,0,4.087226
1515,2,2,1,15,0,0,0,0,0,6678.06,213.14,5623.83,0,8578.77,6796.73,155.91,0,7102.54,3429.38,2449.06,0,290.43,174.77,798.48,0,0,164.51,68.73,0,202.53,8.25,0,0,1546.02,0,0,0,0.7,0,0,0,0,0,0,4.120866
1516,2,2,1,16,0,0,0,0,0,7040.31,295.14,5475.01,0,10511,8368.45,170.63,0,8732.53,4539.88,2943.49,0,199.33,133.42,421.38,0,0.45,107.81,47.66,0,138.05,0,0,0,205.71,0,0,0,0,0,0,0,0,0,0,4.17131
1517,2,2,1,17,0,0,0,0,0,6796.73,219.17,6737.14,0,11590.99,8427.96,174.77,0,7102.54,3134.98,2398.35,0,31.4,61.77,235.24,0,0.2,28.05,11.63,0,45.63,0,0,0,61.38,0,0,0,0.95,0,0,0,0,0,0,4.221066
1518,2,2,1,18,0,0,0,0,0,4841.68,1155.43,7742.6,0,8149.26,4797.62,135.78,0,262.29,184.05,234.3,0,12.45,11.9,61,0,0,0,0.45,0,40.91,0,0,0,41.25,0,0,0,0.45,0,0,0,0,0,0,4.346515
1519,2,2,1,19,0,0,0,0,0,1054.94,254.23,7474.52,0,1904.12,291.6,10.06,0,56.52,37.06,34.2,0,13.27,29.22,11.36,0,0,1.7,0,0,23.33,0,0,0,36.4,0,0,0,1.95,0,0,0,0,0,0,4.375169
1520,2,2,1,20,0,0,0,0,0,65.53,206.54,4110.76,0,123.37,71.09,0,0,27.13,36.08,20.46,0,13.27,31.09,3.93,0,0,0,0,0,17.64,0,0,0,23.87,0,0,0,0.45,0,0,0,0,0,0,4.395656
1521,2,2,1,21,0,0,9.53,0,0,5.42,31.4,21.57,0,28.05,14.05,0.2,0,28.66,7.46,4.19,0,13.27,7.99,13.77,0.2,0,0,0,0,16.22,0,0,0,28.35,0,0,0,0,0,0,0,0,0,0,4.417719
1522,2,2,1,22,0,0,0,0,0,5.16,0,3.16,0,20.46,4.65,0,0,19.88,9.8,1.95,0,7.72,2.66,23.04,0,0,0,0,0,10.6,0,0,0,6.67,0,0,0,0.95,0,0,0,0,0,0,4.473678
1523,2,2,1,23,0,0,0,0,0,29721.71,1013.78,0,0,2426.46,77.63,6345.06,0,2856.55,90.24,1.95,0,52.17,10.87,7.72,0,0,4.91,0,0,12.72,0,0,14.6,24.17,0,0,34.2,2.66,0,0,0,0,0,0,4.571275
1524,2,2,1,24,0,0,0,0,0,26028.44,1616.29,0,0,222.59,10.87,2856.55,0,79.35,31.97,0,0,46.26,13,0,0,0,0,0,0,8.25,0,0,14.6,16.22,0,0,20.75,0,0,0,0,0,0,0,4.580299
1525,2,2,1,25,0,0,0,0,0,16367.62,916.67,0,0,37.32,0.95,65.21,0,25.67,10.87,0,0,28.91,8.99,0,0,0,0.2,0,0,8.25,0,0,14.6,13.77,0,0,13.77,0.2,0,0,0,0,0,0,4.58832
2001,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,12.18,80.56,0,0,4423.38,16539.17,0,0,0,74.75,0,9.663932
2002,3,1,1,2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,45.98,0,0,0,71.09,0,0,0,125.04,635.01,0,0,4539.88,15900.23,0,0,0,0,0,9.768353
2003,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,18.21,0.45,0,31.09,230.58,0,0,0,247.4,0,0,0.95,1241.08,0,0,0,3597.19,5057.81,0,0,2765.04,16198.53,0,0,0,0,0,9.776875
2004,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,253.21,1.2,0,79.35,368.92,0,0,2.4,1904.12,0,0,0,4624.55,0,0,0,5817.47,7102.54,0,0,297.53,13085.38,0,0,0,0,0,9.793303
2005,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0.45,0,5.16,3498.66,30.46,0,148.29,1481.43,0,0,7.46,3881.55,0,0,0,6631.15,0,0,0,6179.05,7165.31,0,0,181.21,10685.53,0,0,0,0,0,9.903596
2006,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,22.15,6917.47,129.47,0,210.75,3293.5,0.45,0,10.06,5524.23,0,0,0,7674.66,0,0,0,6401.33,6917.47,0,0,123.37,8503,0,0,0,0,0,9.917388
2007,3,1,1,7,0,0,0,0,0,0,0,0,0,1.7,16,0,38.97,7866.47,176.95,0,269.74,7742.6,2.91,0,15.72,7866.47,0,0,0,8427.96,0,0,0,5869.4,5573.84,0,0,47.31,4841.68,0,0,0,0,0,9.929274
